STATE|STATEFP|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT|COUNTIES
MO|29|45200|02396745|McKittrick town|INCORPORATED PLACE|C1|A|Montgomery County
MO|29|45218|02747208|Macks Creek CDP|CENSUS DESIGNATED PLACE|U1|S|Camden County
MO|29|45326|02395803|Macon city|INCORPORATED PLACE|C1|A|Macon County
MO|29|45470|02395808|Madison city|INCORPORATED PLACE|C1|A|Monroe County
MO|29|45596|02395819|Maitland city|INCORPORATED PLACE|C1|A|Holt County
MO|29|45614|02395822|Malden city|INCORPORATED PLACE|C1|A|Dunklin County
MO|29|45632|02396734|Malta Bend town|INCORPORATED PLACE|C1|A|Saline County
MO|29|45668|02395827|Manchester city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|45740|02395834|Mansfield city|INCORPORATED PLACE|C1|A|Wright County
MO|29|45830|02395847|Maplewood city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|45848|02395000|Marble Hill city|INCORPORATED PLACE|C1|A|Bollinger County
MO|29|45866|02395002|Marceline city|INCORPORATED PLACE|C1|A|Chariton County~~~Linn County
MO|29|46172|02395012|Marionville city|INCORPORATED PLACE|C1|A|Lawrence County
MO|29|46208|02399260|Marlborough village|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|46244|02395016|Marquand city|INCORPORATED PLACE|C1|A|Madison County
MO|29|46316|02395023|Marshall city|INCORPORATED PLACE|C1|A|Saline County
MO|29|46388|02395025|Marshfield city|INCORPORATED PLACE|C1|A|Webster County
MO|29|46406|02395026|Marston city|INCORPORATED PLACE|C1|A|New Madrid County
MO|29|46424|02395029|Marthasville city|INCORPORATED PLACE|C1|A|Warren County
MO|29|46460|02396739|Martinsburg town|INCORPORATED PLACE|C1|A|Audrain County
MO|29|46586|02395034|Maryland Heights city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|46640|02395037|Maryville city|INCORPORATED PLACE|C1|A|Nodaway County
MO|29|46730|02395045|Matthews city|INCORPORATED PLACE|C1|A|New Madrid County
MO|29|46946|02395055|Maysville city|INCORPORATED PLACE|C1|A|DeKalb County
MO|29|46964|02395056|Mayview city|INCORPORATED PLACE|C1|A|Lafayette County
MO|29|47036|02395078|Meadville city|INCORPORATED PLACE|C1|A|Linn County
MO|29|47144|02806391|Medill CDP|CENSUS DESIGNATED PLACE|U1|S|Clark County
MO|29|47180|02393123|Mehlville CDP|CENSUS DESIGNATED PLACE|U1|S|St. Louis County
MO|29|47270|02395092|Memphis city|INCORPORATED PLACE|C1|A|Scotland County
MO|29|47288|02395094|Mendon city|INCORPORATED PLACE|C1|A|Chariton County
MO|29|47486|02396751|Mercer town|INCORPORATED PLACE|C1|A|Mercer County
MO|29|47520|02399318|Merriam Woods city|INCORPORATED PLACE|C1|A|Taney County
MO|29|47540|02399322|Merwin village|INCORPORATED PLACE|C1|A|Bates County
MO|29|47594|02395105|Meta city|INCORPORATED PLACE|C1|A|Osage County
MO|29|47612|02396755|Metz town|INCORPORATED PLACE|C1|A|Vernon County
MO|29|47648|02395107|Mexico city|INCORPORATED PLACE|C1|A|Audrain County
MO|29|47684|02395108|Miami city|INCORPORATED PLACE|C1|A|Saline County
MO|29|47846|02806416|Middle Grove CDP|CENSUS DESIGNATED PLACE|U1|S|Monroe County
MO|29|47900|02396760|Middletown town|INCORPORATED PLACE|C1|A|Montgomery County
MO|29|48062|02395320|Milan city|INCORPORATED PLACE|C1|A|Sullivan County
MO|29|48098|02399345|Milford village|INCORPORATED PLACE|C1|A|Barton County
MO|29|48134|02399350|Millard village|INCORPORATED PLACE|C1|A|Adair County
MO|29|48242|02395327|Miller city|INCORPORATED PLACE|C1|A|Lawrence County
MO|29|48350|02806387|Millersville CDP|CENSUS DESIGNATED PLACE|U1|S|Cape Girardeau County
MO|29|48386|02399349|Mill Spring village|INCORPORATED PLACE|C1|A|Wayne County
MO|29|48476|02399365|Milo village|INCORPORATED PLACE|C1|A|Vernon County
MO|29|48566|02395342|Mindenmines city|INCORPORATED PLACE|C1|A|Barton County
MO|29|48602|02587090|Mine La Motte CDP|CENSUS DESIGNATED PLACE|U1|S|Madison County
MO|29|48656|02395343|Miner city|INCORPORATED PLACE|C1|A|Mississippi County~~~Scott County
MO|29|48710|02396768|Mineral Point town|INCORPORATED PLACE|C1|A|Washington County
MO|29|48880|02399378|Miramiguoa Park village|INCORPORATED PLACE|C1|A|Franklin County
MO|29|48980|02395355|Missouri City city|INCORPORATED PLACE|C1|A|Clay County
MO|29|49034|02395362|Moberly city|INCORPORATED PLACE|C1|A|Randolph County
MO|29|49070|02395364|Mokane city|INCORPORATED PLACE|C1|A|Callaway County
MO|29|49088|02395367|Moline Acres city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|49196|02395370|Monett city|INCORPORATED PLACE|C1|A|Barry County~~~Lawrence County
MO|29|49394|02395376|Monroe City city|INCORPORATED PLACE|C1|A|Marion County~~~Monroe County~~~Ralls County
MO|29|49574|02395382|Montgomery City city|INCORPORATED PLACE|C1|A|Montgomery County
MO|29|49592|02399389|Monticello village|INCORPORATED PLACE|C1|A|Lewis County
MO|29|49610|02587092|Montier CDP|CENSUS DESIGNATED PLACE|U1|S|Shannon County
MO|29|49646|02587093|Montreal CDP|CENSUS DESIGNATED PLACE|U1|S|Camden County
MO|29|49664|02395391|Montrose city|INCORPORATED PLACE|C1|A|Henry County
MO|29|49790|02399393|Mooresville village|INCORPORATED PLACE|C1|A|Livingston County
MO|29|49898|02395399|Morehouse city|INCORPORATED PLACE|C1|A|New Madrid County
MO|29|49988|02395404|Morley city|INCORPORATED PLACE|C1|A|Scott County
MO|29|50060|02395411|Morrison city|INCORPORATED PLACE|C1|A|Gasconade County
MO|29|50078|02396784|Morrisville town|INCORPORATED PLACE|C1|A|Polk County
MO|29|50168|02395415|Mosby city|INCORPORATED PLACE|C1|A|Clay County
MO|29|50204|02395417|Moscow Mills city|INCORPORATED PLACE|C1|A|Lincoln County
MO|29|50312|02395113|Mound City city|INCORPORATED PLACE|C1|A|Holt County
MO|29|50330|02396785|Moundville town|INCORPORATED PLACE|C1|A|Vernon County
MO|29|50402|02395132|Mountain Grove city|INCORPORATED PLACE|C1|A|Texas County~~~Wright County
MO|29|50438|02395135|Mountain View city|INCORPORATED PLACE|C1|A|Howell County
MO|29|50510|02396790|Mount Leonard town|INCORPORATED PLACE|C1|A|Saline County
MO|29|50528|02396791|Mount Moriah town|INCORPORATED PLACE|C1|A|Harrison County
MO|29|50672|02395131|Mount Vernon city|INCORPORATED PLACE|C1|A|Lawrence County
MO|29|50834|02393142|Murphy CDP|CENSUS DESIGNATED PLACE|U1|S|Jefferson County
MO|29|51140|02395149|Napoleon city|INCORPORATED PLACE|C1|A|Lafayette County
MO|29|51302|02395161|Naylor city|INCORPORATED PLACE|C1|A|Ripley County
MO|29|51356|02395163|Neck City city|INCORPORATED PLACE|C1|A|Jasper County
MO|29|51446|02395164|Neelyville city|INCORPORATED PLACE|C1|A|Butler County
MO|29|51500|02395166|Nelson city|INCORPORATED PLACE|C1|A|Saline County
MO|29|51572|02395172|Neosho city|INCORPORATED PLACE|C1|A|Newton County
MO|29|51644|02395179|Nevada city|INCORPORATED PLACE|C1|A|Vernon County
MO|29|51662|02399489|Newark village|INCORPORATED PLACE|C1|A|Knox County
MO|29|51680|02395185|New Bloomfield city|INCORPORATED PLACE|C1|A|Callaway County
MO|29|51716|02395222|Newburg city|INCORPORATED PLACE|C1|A|Phelps County
MO|29|51734|02395188|New Cambria city|INCORPORATED PLACE|C1|A|Macon County
MO|29|51770|02395192|New Florence city|INCORPORATED PLACE|C1|A|Montgomery County
MO|29|51824|02395194|New Franklin city|INCORPORATED PLACE|C1|A|Howard County
MO|29|51842|02806428|New Hamburg CDP|CENSUS DESIGNATED PLACE|U1|S|Scott County
MO|29|51860|02395197|New Hampton city|INCORPORATED PLACE|C1|A|Harrison County
MO|29|51914|02395200|New Haven city|INCORPORATED PLACE|C1|A|Franklin County
MO|29|52058|02395205|New London city|INCORPORATED PLACE|C1|A|Ralls County
MO|29|52076|02395206|New Madrid city|INCORPORATED PLACE|C1|A|New Madrid County
MO|29|52130|02806420|New Market CDP|CENSUS DESIGNATED PLACE|U1|S|Platte County
MO|29|52148|02395209|New Melle city|INCORPORATED PLACE|C1|A|St. Charles County
MO|29|52292|02396814|Newtonia town|INCORPORATED PLACE|C1|A|Newton County
MO|29|52328|02396816|Newtown town|INCORPORATED PLACE|C1|A|Sullivan County
MO|29|52364|02806388|New Wells CDP|CENSUS DESIGNATED PLACE|U1|S|Cape Girardeau County
MO|29|52418|02395231|Niangua city|INCORPORATED PLACE|C1|A|Webster County
MO|29|52616|02395239|Nixa city|INCORPORATED PLACE|C1|A|Christian County
MO|29|52742|02395242|Noel city|INCORPORATED PLACE|C1|A|McDonald County
MO|29|52760|02395245|Norborne city|INCORPORATED PLACE|C1|A|Carroll County
MO|29|52796|02395249|Normandy city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|53102|02395255|North Kansas City city|INCORPORATED PLACE|C1|A|Clay County
MO|29|53138|02399518|North Lilbourn village|INCORPORATED PLACE|C1|A|New Madrid County
MO|29|53174|02395267|Northmoor city|INCORPORATED PLACE|C1|A|Platte County
MO|29|53408|02395271|Northwoods city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|53454|02395276|Norwood city|INCORPORATED PLACE|C1|A|Wright County
MO|29|53462|02396825|Norwood Court town|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|53516|02399531|Novelty village|INCORPORATED PLACE|C1|A|Knox County
MO|29|53534|02395279|Novinger city|INCORPORATED PLACE|C1|A|Adair County
MO|29|53624|02395283|Oak Grove city|INCORPORATED PLACE|C1|A|Jackson County~~~Lafayette County
MO|29|53650|02399535|Oak Grove Village village|INCORPORATED PLACE|C1|A|Franklin County
MO|29|53750|02395290|Oakland city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|53786|02396826|Oak Ridge town|INCORPORATED PLACE|C1|A|Cape Girardeau County
MO|29|53804|02399544|Oaks village|INCORPORATED PLACE|C1|A|Clay County
MO|29|53858|02399545|Oakview village|INCORPORATED PLACE|C1|A|Clay County
MO|29|53876|02393166|Oakville CDP|CENSUS DESIGNATED PLACE|U1|S|St. Louis County
MO|29|53894|02399548|Oakwood village|INCORPORATED PLACE|C1|A|Clay County
MO|29|53948|02399550|Oakwood Park village|INCORPORATED PLACE|C1|A|Clay County
MO|29|54038|02395299|Odessa city|INCORPORATED PLACE|C1|A|Lafayette County
MO|29|54074|02395303|O'Fallon city|INCORPORATED PLACE|C1|A|St. Charles County
MO|29|54200|02396830|Old Appleton town|INCORPORATED PLACE|C1|A|Cape Girardeau County
MO|29|54352|02583784|Old Jamestown CDP|CENSUS DESIGNATED PLACE|U1|S|St. Louis County
MO|29|54416|02396052|Old Monroe city|INCORPORATED PLACE|C1|A|Lincoln County
MO|29|54560|02396832|Olean town|INCORPORATED PLACE|C1|A|Miller County
MO|29|54650|02396056|Olivette city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|54686|02396063|Olympian Village city|INCORPORATED PLACE|C1|A|Jefferson County
MO|29|54758|02396071|Oran city|INCORPORATED PLACE|C1|A|Scott County
MO|29|54848|02396076|Oregon city|INCORPORATED PLACE|C1|A|Holt County
MO|29|54920|02396083|Oronogo city|INCORPORATED PLACE|C1|A|Jasper County
MO|29|54938|02396085|Orrick city|INCORPORATED PLACE|C1|A|Ray County
MO|29|55244|02396089|Osage Beach city|INCORPORATED PLACE|C1|A|Camden County~~~Miller County
MO|29|55352|02396091|Osborn city|INCORPORATED PLACE|C1|A|Clinton County~~~DeKalb County
MO|29|55388|02396092|Osceola city|INCORPORATED PLACE|C1|A|St. Clair County
MO|29|55424|02399591|Osgood village|INCORPORATED PLACE|C1|A|Sullivan County
MO|29|55478|02396108|Otterville city|INCORPORATED PLACE|C1|A|Cooper County
MO|29|55550|02396112|Overland city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|55640|02396115|Owensville city|INCORPORATED PLACE|C1|A|Gasconade County
MO|29|55694|02587099|Oxly CDP|CENSUS DESIGNATED PLACE|U1|S|Ripley County
MO|29|55766|02396121|Ozark city|INCORPORATED PLACE|C1|A|Christian County
MO|29|55892|02587100|Ozora CDP|CENSUS DESIGNATED PLACE|U1|S|Ste. Genevieve County
MO|29|55910|02396123|Pacific city|INCORPORATED PLACE|C1|A|Franklin County~~~St. Louis County
MO|29|55964|02396126|Pagedale city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|56036|02396131|Palmyra city|INCORPORATED PLACE|C1|A|Marion County
MO|29|56126|02806392|Paradise CDP|CENSUS DESIGNATED PLACE|U1|S|Clay County
MO|29|56144|02396142|Paris city|INCORPORATED PLACE|C1|A|Monroe County
MO|29|56226|02399623|Parkdale village|INCORPORATED PLACE|C1|A|Jefferson County
MO|29|56272|02396146|Park Hills city|INCORPORATED PLACE|C1|A|St. Francois County
MO|29|56288|02396154|Parkville city|INCORPORATED PLACE|C1|A|Platte County
MO|29|56306|02399625|Parkway village|INCORPORATED PLACE|C1|A|Franklin County
MO|29|56342|02396155|Parma city|INCORPORATED PLACE|C1|A|New Madrid County
MO|29|56360|02396157|Parnell city|INCORPORATED PLACE|C1|A|Nodaway County
MO|29|56396|02396159|Pasadena Hills city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|56414|02399628|Pasadena Park village|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|56432|02399629|Pascola village|INCORPORATED PLACE|C1|A|Pemiscot County
MO|29|56468|02396849|Passaic town|INCORPORATED PLACE|C1|A|Bates County
MO|29|56558|02396162|Pattonsburg city|INCORPORATED PLACE|C1|A|Daviess County
MO|29|56612|02399638|Paynesville village|INCORPORATED PLACE|C1|A|Pike County
MO|29|56620|02585133|Peaceful Village village|INCORPORATED PLACE|C1|A|Jefferson County
MO|29|56756|02396171|Peculiar city|INCORPORATED PLACE|C1|A|Cass County
MO|29|56882|02399648|Pendleton village|INCORPORATED PLACE|C1|A|Warren County
MO|29|56900|02399649|Penermon village|INCORPORATED PLACE|C1|A|Stoddard County
MO|29|57044|02806429|Perkins CDP|CENSUS DESIGNATED PLACE|U1|S|Scott County
MO|29|57080|02396184|Perry city|INCORPORATED PLACE|C1|A|Ralls County
MO|29|57116|02396186|Perryville city|INCORPORATED PLACE|C1|A|Perry County
MO|29|57278|02396196|Pevely city|INCORPORATED PLACE|C1|A|Jefferson County
MO|29|57332|02587101|Phelps City CDP|CENSUS DESIGNATED PLACE|U1|S|Atchison County
MO|29|57350|02806414|Philadelphia CDP|CENSUS DESIGNATED PLACE|U1|S|Marion County
MO|29|57368|02399663|Phillipsburg village|INCORPORATED PLACE|C1|A|Laclede County
MO|29|57404|02396855|Pickering city|INCORPORATED PLACE|C1|A|Nodaway County
MO|29|57422|02396198|Piedmont city|INCORPORATED PLACE|C1|A|Wayne County
MO|29|57494|02396200|Pierce City city|INCORPORATED PLACE|C1|A|Barry County~~~Lawrence County
MO|29|57512|02399669|Pierpont village|INCORPORATED PLACE|C1|A|Boone County
MO|29|57602|02396204|Pilot Grove city|INCORPORATED PLACE|C1|A|Cooper County
MO|29|57656|02396205|Pilot Knob city|INCORPORATED PLACE|C1|A|Iron County
MO|29|57800|02396209|Pine Lawn city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|57818|02396212|Pineville city|INCORPORATED PLACE|C1|A|McDonald County
MO|29|57926|02399677|Pinhook village|INCORPORATED PLACE|C9|I|Mississippi County
MO|29|58088|02399686|Plato village|INCORPORATED PLACE|C1|A|Texas County
MO|29|58178|02396226|Platte City city|INCORPORATED PLACE|C1|A|Platte County
MO|29|58196|02396227|Platte Woods city|INCORPORATED PLACE|C1|A|Platte County
MO|29|58250|02396228|Plattsburg city|INCORPORATED PLACE|C1|A|Clinton County
MO|29|58394|02396231|Pleasant Hill city|INCORPORATED PLACE|C1|A|Cass County~~~Jackson County
MO|29|58448|02396232|Pleasant Hope city|INCORPORATED PLACE|C1|A|Polk County
MO|29|58520|02396234|Pleasant Valley city|INCORPORATED PLACE|C1|A|Clay County
MO|29|58574|02587104|Plevna CDP|CENSUS DESIGNATED PLACE|U1|S|Knox County
MO|29|58628|02396861|Pocahontas town|INCORPORATED PLACE|C1|A|Cape Girardeau County
MO|29|58898|02398995|Pollock village|INCORPORATED PLACE|C1|A|Sullivan County
MO|29|58916|02396247|Polo city|INCORPORATED PLACE|C1|A|Caldwell County
MO|29|58934|02587105|Pomona CDP|CENSUS DESIGNATED PLACE|U1|S|Howell County
MO|29|59060|02587106|Pontiac CDP|CENSUS DESIGNATED PLACE|U1|S|Ozark County
MO|29|59096|02396252|Poplar Bluff city|INCORPORATED PLACE|C1|A|Butler County
MO|29|59150|02396255|Portage Des Sioux city|INCORPORATED PLACE|C1|A|St. Charles County
MO|29|59186|02396256|Portageville city|INCORPORATED PLACE|C1|A|New Madrid County~~~Pemiscot County
MO|29|59330|02396262|Potosi city|INCORPORATED PLACE|C1|A|Washington County
MO|29|59420|02399015|Powersville village|INCORPORATED PLACE|C1|A|Putnam County
MO|29|59708|02806390|Prairie Hill CDP|CENSUS DESIGNATED PLACE|U1|S|Chariton County
MO|29|59726|02396267|Prairie Home city|INCORPORATED PLACE|C1|A|Cooper County
MO|29|59816|02399021|Prathersville village|INCORPORATED PLACE|C1|A|Clay County
MO|29|59870|02396866|Preston village|INCORPORATED PLACE|C1|A|Hickory County
MO|29|59942|02396281|Princeton city|INCORPORATED PLACE|C1|A|Mercer County
MO|29|60140|02396292|Purcell city|INCORPORATED PLACE|C1|A|Jasper County
MO|29|60158|02396293|Purdin city|INCORPORATED PLACE|C1|A|Linn County
MO|29|60176|02396294|Purdy city|INCORPORATED PLACE|C1|A|Barry County
MO|29|60284|02396295|Puxico city|INCORPORATED PLACE|C1|A|Stoddard County
MO|29|60356|02396298|Queen City city|INCORPORATED PLACE|C1|A|Schuyler County
MO|29|60410|02787909|Quitman CDP|CENSUS DESIGNATED PLACE|U1|S|Nodaway County
MO|29|60428|02396303|Qulin city|INCORPORATED PLACE|C1|A|Butler County
MO|29|60528|02806408|Raintree Plantation CDP|CENSUS DESIGNATED PLACE|U1|S|Jefferson County
MO|29|60590|02399039|Randolph village|INCORPORATED PLACE|C1|A|Clay County
MO|29|60644|02587109|Ravanna CDP|CENSUS DESIGNATED PLACE|U1|S|Mercer County
MO|29|60716|02396869|Ravenwood town|INCORPORATED PLACE|C1|A|Nodaway County
MO|29|60734|02396870|Raymondville town|INCORPORATED PLACE|C1|A|Texas County
MO|29|60752|02396328|Raymore city|INCORPORATED PLACE|C1|A|Cass County
MO|29|60788|02396329|Raytown city|INCORPORATED PLACE|C1|A|Jackson County
MO|29|60824|02761657|Rayville CDP|CENSUS DESIGNATED PLACE|U1|S|Ray County
MO|29|60842|02396330|Rea city|INCORPORATED PLACE|C1|A|Andrew County
MO|29|60986|02399053|Redings Mill village|INCORPORATED PLACE|C1|A|Newton County
MO|29|61094|02396872|Reeds town|INCORPORATED PLACE|C1|A|Jasper County
MO|29|61112|02396343|Reeds Spring city|INCORPORATED PLACE|C1|A|Stone County
MO|29|61166|02399057|Renick village|INCORPORATED PLACE|C1|A|Randolph County
MO|29|61184|02399058|Rensselaer village|INCORPORATED PLACE|C1|A|Ralls County
MO|29|61238|02396352|Republic city|INCORPORATED PLACE|C1|A|Christian County~~~Greene County
MO|29|61292|02396874|Revere town|INCORPORATED PLACE|C1|A|Clark County
MO|29|61328|02396876|Rhineland town|INCORPORATED PLACE|C1|A|Montgomery County
MO|29|61364|02396877|Richards town|INCORPORATED PLACE|C1|A|Vernon County
MO|29|61418|02396361|Rich Hill city|INCORPORATED PLACE|C1|A|Bates County
MO|29|61562|02396365|Richland city|INCORPORATED PLACE|C1|A|Camden County~~~Laclede County~~~Pulaski County
MO|29|61670|02396368|Richmond city|INCORPORATED PLACE|C1|A|Ray County
MO|29|61706|02396370|Richmond Heights city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|61886|02399072|Ridgely village|INCORPORATED PLACE|C1|A|Platte County
MO|29|61904|02396375|Ridgeway city|INCORPORATED PLACE|C1|A|Harrison County
MO|29|61994|02396380|Risco city|INCORPORATED PLACE|C1|A|New Madrid County
MO|29|62030|02396880|Ritchey town|INCORPORATED PLACE|C1|A|Newton County
MO|29|62056|02399083|River Bend village|INCORPORATED PLACE|C1|A|Jackson County
MO|29|62156|02396385|Riverside city|INCORPORATED PLACE|C1|A|Platte County
MO|29|62192|02399093|Riverview village|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|62210|02417410|Riverview Estates village|INCORPORATED PLACE|C1|A|Cass County
MO|29|62228|02396882|Rives town|INCORPORATED PLACE|C1|A|Dunklin County
MO|29|62498|02396393|Rocheport city|INCORPORATED PLACE|C1|A|Boone County
MO|29|62570|02396404|Rockaway Beach city|INCORPORATED PLACE|C1|A|Taney County
MO|29|62660|02396399|Rock Hill city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|62696|02396401|Rock Port city|INCORPORATED PLACE|C1|A|Atchison County
MO|29|62786|02396410|Rockville city|INCORPORATED PLACE|C1|A|Bates County
MO|29|62822|02806413|Rocky Comfort CDP|CENSUS DESIGNATED PLACE|U1|S|McDonald County
MO|29|62894|02396416|Rogersville city|INCORPORATED PLACE|C1|A|Greene County~~~Webster County
MO|29|62912|02396418|Rolla city|INCORPORATED PLACE|C1|A|Phelps County
MO|29|63074|02399117|Roscoe village|INCORPORATED PLACE|C1|A|St. Clair County
MO|29|63110|02396431|Rosebud city|INCORPORATED PLACE|C1|A|Gasconade County
MO|29|63200|02396434|Rosendale city|INCORPORATED PLACE|C1|A|Andrew County
MO|29|63236|02399130|Rothville village|INCORPORATED PLACE|C1|A|Chariton County
MO|29|63560|02399142|Rush Hill village|INCORPORATED PLACE|C1|A|Audrain County
MO|29|63596|02396893|Rushville village|INCORPORATED PLACE|C1|A|Buchanan County
MO|29|63704|02396458|Russellville city|INCORPORATED PLACE|C1|A|Cole County
MO|29|63776|02396896|Rutledge town|INCORPORATED PLACE|C1|A|Scotland County
MO|29|63857|02399153|Saddlebrooke village|INCORPORATED PLACE|C1|A|Christian County~~~Taney County
MO|29|63902|02399155|Saginaw village|INCORPORATED PLACE|C1|A|Newton County
MO|29|63956|02396469|St. Ann city|INCORPORATED PLACE|C1|A|St. Louis County
MO|29|64046|02806412|St. Catharine CDP|CENSUS DESIGNATED PLACE|U1|S|Linn County
MO|29|64082|02396479|St. Charles city|INCORPORATED PLACE|C1|A|St. Charles County
MO|29|64136|02396481|St. Clair city|INCORPORATED PLACE|C1|A|Franklin County
